x,y
65.57820129394531,263.4960021972656
72.90584945678711,270.0898895263672
80.8792953491211,275.8904724121094
89.2903823852539,281.0384826660156
98.009765625,285.6466369628906
107.31533813476562,286.2055969238281
116.93058776855469,284.0065612792969
126.54583740234375,281.8075256347656
136.1610870361328,279.6084899902344
145.77633666992188,277.4094543457031
155.39158630371094,275.2104187011719
165.01109313964844,273.03309631347656
172.9581756591797,278.16058349609375
179.96942138671875,285.0982666015625
186.98065185546875,292.0359191894531
193.99188232421875,298.9736022949219
201.00311279296875,305.9112854003906
208.0143585205078,312.8489685058594
214.99432373046875,312.10601806640625
221.94882202148438,305.1114807128906
228.90333557128906,298.116943359375
235.85784912109375,291.1224060058594
242.81236267089844,284.12786865234375
249.76687622070312,277.1333312988281
256.7213897705078,270.1387939453125
251.94483947753906,263.11192321777344
245.02899169921875,256.07911682128906
238.11317443847656,249.0463409423828
231.19735717773438,242.01356506347656
224.28152465820312,234.98077392578125
219.42579650878906,226.9380645751953
223.0862579345703,217.80160522460938
224.648681640625,208.08949279785156
223.82676696777344,198.28147888183594
221.07208251953125,188.82318115234375
216.93838500976562,179.87554931640625
211.7965087890625,171.46319580078125
205.925537109375,163.54051208496094
199.52645874023438,162.40274047851562
192.20169067382812,168.9880828857422
183.6027069091797,173.75030517578125
173.90785217285156,174.9725341796875
165.0191192626953,172.18211364746094
158.43833923339844,179.44680786132812
149.7863311767578,184.1256866455078
140.4895248413086,187.41409301757812
132.39454650878906,192.71298217773438
125.00984954833984,199.2462921142578
116.4565658569336,204.0416259765625
108.20836639404297,206.78578186035156
104.31220245361328,215.84715270996094
106.1424331665039,218.64051818847656
115.24471282958984,214.86361694335938
124.80879974365234,212.49240112304688
134.62523651123047,211.64207458496094
144.4529266357422,212.35150146484375
154.06927490234375,214.5088653564453
163.314453125,217.92747497558594
171.0961456298828,222.69354248046875
166.62303161621094,230.82733154296875
157.7665252685547,226.49594116210938
148.41351318359375,223.39320373535156
138.68828582763672,221.8188934326172
128.840087890625,221.96543884277344
119.20016479492188,223.9799041748047
110.10128021240234,227.75364685058594
101.74158477783203,232.97096252441406
94.16319274902344,239.2746124267578
85.76834106445312,238.7744598388672
87.49606323242188,229.51016235351562
91.39208984375,220.4487762451172
95.28814697265625,211.3873291015625
99.1842041015625,202.3258819580078
99.07382202148438,193.26943969726562
92.91874694824219,185.66976928710938
83.97874450683594,181.67401123046875
74.8776626586914,181.52957153320312
69.14870071411133,189.55662536621094
63.91501998901367,197.9156036376953
59.108375549316406,206.52769470214844
54.66105270385742,215.3309783935547
51.440385818481445,224.568359375
51.077138900756836,234.40489196777344
53.05367660522461,244.04217529296875
57.25737380981445,252.9427032470703
63.12274932861328,260.8572082519531
33.42393493652344,202.9236602783203
41.330148696899414,208.8210906982422
47.4198055267334,207.22987365722656
51.978384017944336,198.4836883544922
56.90284729003906,189.9385223388672
62.25844955444336,181.65716552734375
65.23527145385742,173.68045043945312
58.60414123535156,166.39898681640625
50.59713935852051,160.6676025390625
42.03107452392578,156.65509033203125
33.71859931945801,161.95852661132812
26.150662899017334,168.26426696777344
20.763884961605072,176.42581176757812
20.803221583366394,186.12403869628906
25.204811573028564,194.90951538085938
55.30352020263672,151.87277221679688
63.430667877197266,157.44602966308594
70.51125717163086,164.2953643798828
77.63753128051758,170.23434448242188
87.32018280029297,172.07008361816406
96.38030242919922,175.88966369628906
103.80364227294922,182.31759643554688
109.03369903564453,190.6471710205078
116.00817108154297,193.26707458496094
123.68195343017578,187.09756469726562
124.92877960205078,179.51217651367188
119.81266784667969,171.07980346679688
114.45542907714844,162.79835510253906
108.84632873535156,154.68553161621094
102.9752426147461,146.76025390625
96.8338623046875,139.04257202148438
90.4155502319336,131.55374145507812
83.03812408447266,125.6801986694336
73.20896530151367,125.98111724853516
64.09743118286133,129.56807708740234
57.19857406616211,136.53126525878906
52.784908294677734,145.32479095458984
141.0059814453125,176.56698608398438
150.1332244873047,172.8587188720703
157.10232543945312,166.15628051757812
157.37608337402344,156.5894317626953
154.20213317871094,147.2558822631836
150.08152770996094,138.2983856201172
145.21712493896484,129.72047424316406
139.81172943115234,121.4712905883789
134.04756927490234,113.46802520751953
126.93067169189453,107.4748306274414
117.16114044189453,106.15750885009766
107.38275909423828,106.94676208496094
99.50386047363281,112.53392028808594
95.69850158691406,121.58076477050781
101.65424346923828,129.10845184326172
107.93209838867188,136.71552276611328
113.94800567626953,144.5313262939453
119.70677185058594,152.53855895996094
125.21513366699219,160.72032165527344
130.48060607910156,169.0604248046875
135.51182556152344,177.54385375976562
176.4603729248047,165.04861450195312
185.48907470703125,161.41470336914062
192.7633056640625,154.7816925048828
195.1200408935547,146.4881362915039
191.53363037109375,137.30068969726562
187.43084716796875,128.3330307006836
182.6800994873047,119.69205474853516
177.18812561035156,111.50336456298828
170.91946411132812,103.89373779296875
162.47821044921875,98.92440795898438
152.8329315185547,97.73150634765625
144.00293731689453,101.96729278564453
143.1270980834961,108.77566528320312
148.85867309570312,116.80227661132812
154.22409057617188,125.07746124267578
159.0638427734375,133.66954040527344
163.2142791748047,142.61396026611328
166.5203094482422,151.90261840820312
468.81201171875,135.48040008544922
462.79876708984375,143.23291778564453
458.2813415527344,151.94740295410156
455.1434020996094,161.25286865234375
453.1091003417969,170.86329650878906
451.9452209472656,180.619140625
451.4808044433594,190.43409729003906
451.5918884277344,200.25991821289062
452.19097900390625,210.06838989257812
452.7971496582031,219.8424072265625
446.7998962402344,227.48294067382812
440.05511474609375,234.63067626953125
433.310302734375,241.77841186523438
426.5655212402344,248.92616271972656
419.8207092285156,256.07391357421875
412.9024658203125,257.0955505371094
416.52587890625,260.9124755859375
423.4197082519531,267.9165954589844
430.31353759765625,274.9207000732422
437.2073669433594,281.9248046875
444.1011962890625,288.928955078125
450.9950256347656,295.93304443359375
457.88885498046875,302.9371643066406
464.7826843261719,309.9412841796875
471.6847229003906,315.062744140625
478.6392822265625,308.118896484375
485.59381103515625,301.1750793457031
492.5483703613281,294.23126220703125
499.5029296875,287.28741455078125
506.4574890136719,280.3435974121094
514.4525451660156,275.2279052734375
523.5557556152344,277.8720397949219
533.364501953125,278.03863525390625
543.1281127929688,276.9530944824219
552.73583984375,274.90757751464844
551.5938720703125,268.5977783203125
547.7398071289062,259.58216857910156
545.8094482421875,249.96055603027344
545.9574584960938,240.15943908691406
549.129150390625,230.92938232421875
549.1134033203125,222.10226440429688
546.9368896484375,212.5269317626953
546.4061279296875,202.7297821044922
548.0197143554688,193.05886840820312
551.8737182617188,184.04307556152344
550.384033203125,180.6473846435547
540.59765625,179.8061065673828
530.9588623046875,177.9120330810547
521.5512390136719,175.08160400390625
520.968994140625,181.2198486328125
522.2516479492188,190.95570373535156
522.2994995117188,200.7777557373047
521.3245544433594,210.5532684326172
519.539794921875,220.21517944335938
517.1455078125,229.7454833984375
512.2993469238281,235.3075714111328
502.9020690917969,232.43099975585938
505.14599609375,223.23190307617188
507.3544006347656,213.6574249267578
508.7986145019531,203.94012451171875
509.1672058105469,194.12608337402344
508.1102600097656,184.3665008544922
505.3275451660156,174.95712280273438
500.7297058105469,166.29055786132812
498.906982421875,157.29299926757812
507.3598327636719,154.33790588378906
516.1802673339844,158.66856384277344
525.2746276855469,162.3859405517578
534.68115234375,165.21530151367188
544.352294921875,166.92520141601562
554.1625366210938,167.37454223632812
563.6546020507812,165.56112670898438
569.5392456054688,157.91897583007812
569.9055786132812,148.22633361816406
564.1458740234375,141.02218627929688
555.6908569335938,136.01288604736328
547.1473999023438,131.15668487548828
538.3697509765625,126.7406234741211
529.3030395507812,122.95475769042969
519.7376708984375,121.0306396484375
509.9208984375,120.63558959960938
500.1138916015625,121.1879653930664
490.462890625,122.99443817138672
481.26214599609375,126.40499877929688
472.9776611328125,131.65320587158203
592.8433227539062,32.29604244232178
587.0546875,40.22657012939453
581.723876953125,48.482757568359375
576.3930053710938,56.73894500732422
571.0621948242188,64.99513626098633
565.7313232421875,73.25132369995117
560.4005126953125,81.50751113891602
555.0697021484375,89.76370239257812
549.7388305664062,98.01988983154297
544.4080200195312,106.27607727050781
541.8504028320312,113.69420623779297
550.6997680664062,117.96479034423828
559.30224609375,122.71477508544922
567.7634887695312,127.71369934082031
573.2596435546875,120.04609680175781
578.6218872070312,111.81023406982422
583.9794921875,103.57134246826172
589.3321533203125,95.32927703857422
594.6803588867188,87.08434295654297
600.0205078125,78.83422470092773
605.347900390625,70.57587051391602
610.6561889648438,62.30510330200195
615.8564453125,53.96746826171875
619.3513793945312,44.79612350463867
621.0436401367188,35.13766956329346
619.5952758789062,25.50110673904419
612.136474609375,20.00214442005381
602.9611206054688,23.14907169342041
579.6920776367188,136.47274017333984
582.9602661132812,145.70761108398438
583.4341430664062,155.48580932617188
580.8795776367188,164.93194580078125
580.9431762695312,169.13796997070312
590.2257690429688,165.91253662109375
599.6541748046875,163.14561462402344
608.4303588867188,159.28855895996094
616.102783203125,153.1475372314453
623.6671752929688,146.87389373779297
631.1293334960938,140.47869110107422
638.489990234375,133.96721649169922
645.748291015625,127.34172058105469
652.898193359375,120.59930419921875
659.9280395507812,113.73204803466797
666.8180541992188,106.72449493408203
673.533203125,99.54925537109375
679.9971923828125,92.14801025390625
683.9722290039062,83.31562805175781
679.4917602539062,75.21207046508789
669.98779296875,73.29330062866211
660.476318359375,75.57805252075195
651.8333740234375,80.23160171508789
643.5631713867188,85.5394058227539
635.4659423828125,91.10834503173828
627.4961547851562,96.85822296142578
619.6315307617188,102.75127410888672
611.8612060546875,108.76803588867188
604.1835327148438,114.9027328491211
596.6045532226562,121.1589126586914
589.1321411132812,127.54176330566406
581.8045043945312,134.0902557373047
560.527099609375,197.78836059570312
559.6822509765625,207.53396606445312
561.5238037109375,217.16921997070312
567.5159912109375,220.71484375
576.8720703125,217.7071990966797
586.2281494140625,214.6995391845703
595.584228515625,211.69187927246094
604.9403686523438,208.68421936035156
612.164794921875,203.1067657470703
612.3850708007812,193.3333740234375
610.2772216796875,183.7454833984375
606.4718627929688,175.3033447265625
596.9594116210938,177.73513793945312
587.640625,180.8538360595703
578.4518432617188,184.33767700195312
569.4129638671875,188.19265747070312
559.7288818359375,239.36367797851562
559.1038208007812,249.1022186279297
561.5016479492188,258.60008239746094
567.1773681640625,266.3962097167969
576.6378784179688,264.2235565185547
585.739990234375,260.5226135253906
594.6022338867188,256.2785339355469
603.18115234375,251.48789978027344
611.3163452148438,245.98565673828125
615.6613159179688,237.37579345703125
614.6339111328125,227.8330078125
607.817138671875,222.3257293701172
598.4385986328125,225.26268005371094
589.06005859375,228.19961547851562
579.6815795898438,231.13656616210938
570.3030395507812,234.07350158691406
220.0760040283203,142.50180053710938
226.3951873779297,149.00689697265625
233.99957275390625,155.27577209472656
241.92100524902344,161.14476013183594
249.65830993652344,167.25169372558594
256.83030700683594,174.00912475585938
263.1644592285156,181.55641174316406
268.62908935546875,189.7569580078125
273.3170166015625,198.42666625976562
277.3536682128906,207.4192352294922
280.8580017089844,216.6330108642578
283.9269714355469,226.00119018554688
288.7337951660156,234.0446014404297
296.65142822265625,239.91888427734375
304.56903076171875,245.7931671142578
312.47454833984375,251.68284606933594
314.4544677734375,260.9803009033203
314.54107666015625,270.8387145996094
314.627685546875,280.6971435546875
313.44403076171875,290.2276306152344
311.16851806640625,297.34796142578125
321.02490234375,297.5649108886719
330.88134765625,297.7818298339844
340.7377624511719,297.998779296875
350.59417724609375,298.2157287597656
360.4505920410156,298.43267822265625
370.3070373535156,298.64959716796875
380.1634521484375,298.8665466308594
382.159423828125,294.41522216796875
379.47198486328125,285.272705078125
379.47198486328125,275.4138946533203
379.47198486328125,265.5550994873047
379.47198486328125,255.69627380371094
383.5967712402344,247.4434814453125
391.5290222167969,241.5902557373047
399.21685791015625,235.42979431152344
405.302734375,227.72439575195312
408.62451171875,218.47085571289062
411.5166931152344,209.0458221435547
414.40887451171875,199.62078857421875
417.3010559082031,190.19573974609375
420.1932373046875,180.7707061767578
423.0854187011719,171.34567260742188
425.97760009765625,161.92062377929688
428.8697814941406,152.49560546875
431.761962890625,143.07057189941406
434.6541442871094,133.6455078125
437.54632568359375,124.2204818725586
440.4385070800781,114.79542541503906
443.3306884765625,105.37039947509766
445.3857727050781,95.84207153320312
444.1387023925781,86.0726547241211
439.888427734375,77.32427978515625
431.3963623046875,73.65747451782227
427.5814514160156,82.748291015625
423.7748107910156,91.84259033203125
419.97802734375,100.9408950805664
416.18927001953125,110.04264831542969
412.4164733886719,119.1509780883789
408.6692199707031,128.2698745727539
405.11053466796875,137.4488525390625
396.8137512207031,139.68377685546875
394.5439147949219,130.88450622558594
395.4132385253906,121.06410217285156
396.2535400390625,111.24111938476562
397.0810852050781,101.41715240478516
397.90423583984375,91.5927505493164
398.7160949707031,81.76741027832031
399.5247497558594,71.94184875488281
400.32269287109375,62.11540985107422
401.1044616699219,52.28763198852539
401.0783386230469,42.48554039001465
395.2174987792969,35.19804286956787
385.826171875,37.134910583496094
380.2698669433594,44.81269073486328
