x,y
532,980
519.1243896484375,978.697509765625
506.7474365234375,974.908203125
495.21820068359375,969.0128173828125
484.67266845703125,961.4901123046875
475.0950927734375,952.7633056640625
466.3995056152344,943.1546020507812
458.48272705078125,932.8930053710938
451.24713134765625,922.1392822265625
444.6073303222656,911.0071411132812
438.4927062988281,899.5777587890625
432.8409729003906,887.9122314453125
427.6056213378906,876.0537719726562
422.7443542480469,864.0369873046875
418.2232666015625,851.8880615234375
414.0119323730469,839.6282958984375
410.0871276855469,827.273681640625
406.42779541015625,814.8378295898438
403.01531982421875,802.3319702148438
399.8348693847656,789.7650756835938
396.8724365234375,777.14501953125
394.1151123046875,764.4784545898438
391.5549011230469,751.7706298828125
389.18023681640625,739.0267333984375
386.9842224121094,726.2509155273438
384.96002197265625,713.4467163085938
383.1005554199219,700.6175537109375
381.4001159667969,687.7664184570312
379.85382080078125,674.895751953125
378.4570007324219,662.008056640625
377.2055358886719,649.1054077148438
376.09588623046875,636.1897583007812
375.1256408691406,623.262939453125
374.2906494140625,610.3265991210938
373.5880432128906,597.3823852539062
373.0171813964844,584.4317626953125
372.57440185546875,571.47607421875
372.2583923339844,558.5167236328125
372.06781005859375,545.5548095703125
372.0006408691406,532.5917358398438
372.0565185546875,519.628662109375
372.23583984375,506.6666564941406
372.5403747558594,493.70703125
372.9710693359375,480.7508850097656
373.5310363769531,467.7998046875
374.22076416015625,454.8549499511719
375.04351806640625,441.91778564453125
376.00213623046875,428.9901123046875
377.0987548828125,416.07330322265625
378.3367004394531,403.16937255859375
379.7198486328125,390.2801818847656
381.2522277832031,377.4078063964844
382.9384460449219,364.55474853515625
384.78350830078125,351.7235412597656
386.7928771972656,338.9170837402344
388.9726867675781,326.1384582519531
391.3298034667969,313.39129638671875
393.8739929199219,300.6803283691406
396.6115417480469,288.0094909667969
399.5557556152344,275.3852081298828
402.71612548828125,262.81324768066406
406.1065673828125,250.30137634277344
409.7427978515625,237.85882568359375
413.64251708984375,225.49620056152344
417.82562255859375,213.2267303466797
422.3175354003906,201.06695556640625
427.1468200683594,189.03721618652344
432.3465881347656,177.16323852539062
437.9576110839844,165.47799682617188
444.0284423828125,154.0252685546875
450.6175537109375,142.86300659179688
457.79547119140625,132.07047271728516
465.6459045410156,121.75798034667969
474.2660217285156,112.08120727539062
483.759033203125,103.26227569580078
494.21405029296875,95.61357879638672
505.656005859375,89.54952239990234
517.967041015625,85.54942321777344
530.8167114257812,84.010986328125
543.7139892578125,85.07686614990234
556.1541137695312,88.65153503417969
567.7694091796875,94.37438201904297
578.40576171875,101.76759338378906
588.068603515625,110.39935302734375
596.8404541015625,119.93829345703125
604.8239135742188,130.1478042602539
612.1180419921875,140.8620376586914
618.8089599609375,151.96336364746094
624.969970703125,163.36788940429688
630.6610107421875,175.01438903808594
635.931884765625,186.85699462890625
640.8261108398438,198.86029052734375
645.3778076171875,210.99781799316406
649.6156005859375,223.24847412109375
653.5652465820312,235.5950927734375
657.2481689453125,248.02389526367188
660.6824340820312,260.5238800048828
663.8837890625,273.08538818359375
666.8665161132812,285.70068359375
669.640869140625,298.363525390625
672.2199096679688,311.0675048828125
674.6102294921875,323.8084716796875
676.8220825195312,336.5816650390625
678.8621826171875,349.3832092285156
680.7368774414062,362.2101135253906
682.4517211914062,375.05938720703125
684.0119018554688,387.9284362792969
685.4218139648438,400.8146667480469
686.6859130859375,413.7160339355469
687.8079833984375,426.6307373046875
688.7914428710938,439.5565490722656
689.639404296875,452.491943359375
690.3528442382812,465.4356994628906
690.9360961914062,478.3857727050781
691.3906860351562,491.3410949707031
691.7177734375,504.3001708984375
691.9203491210938,517.2619018554688
691.9981079101562,530.224853515625
691.9539184570312,543.18798828125
691.7855834960938,556.1502075195312
691.4930419921875,569.110107421875
691.0731201171875,582.0664672851562
690.5259399414062,595.0182495117188
689.8475952148438,607.9636840820312
689.0368041992188,620.9015502929688
688.09130859375,633.8302001953125
687.0077514648438,646.7481689453125
685.7824096679688,659.6532592773438
684.412353515625,672.5437622070312
682.8936157226562,685.4178466796875
681.2218017578125,698.2727661132812
679.3917236328125,711.1060791015625
677.398193359375,723.9151000976562
675.2337036132812,736.6962890625
672.8922729492188,749.4462890625
670.3668212890625,762.1610717773438
667.64599609375,774.83544921875
664.7221069335938,787.464599609375
661.5822143554688,800.0415649414062
658.2130126953125,812.5593872070312
654.5999755859375,825.0086059570312
650.7257690429688,837.3790893554688
646.5681762695312,849.6573486328125
642.105712890625,861.827880859375
637.308349609375,873.8702392578125
632.1439819335938,885.7596435546875
626.5730590820312,897.464111328125
620.5455322265625,908.9398193359375
614.007568359375,920.1319580078125
606.886474609375,930.9620971679688
599.1011352539062,941.323974609375
590.5555419921875,951.06689453125
581.146240234375,959.9756469726562
570.78173828125,967.7469482421875
559.4280395507812,973.9752197265625
547.18603515625,978.1825561523438
534.3665771484375,979.9559936523438
542.4432983398438,946.4420776367188
554.1677856445312,941.0068969726562
564.3895263671875,933.0645141601562
573.2888793945312,923.650390625
581.1326293945312,913.3349609375
588.1370239257812,902.43017578125
594.4614868164062,891.1162109375
600.22216796875,879.5042724609375
605.5033569335938,867.66650390625
610.3700561523438,855.652099609375
614.872802734375,843.4961547851562
619.0484008789062,831.2244873046875
622.9302368164062,818.8563232421875
626.5436401367188,806.406982421875
629.9076538085938,793.8880004882812
633.042236328125,781.3095092773438
635.9600219726562,768.6791381835938
638.6741943359375,756.0032348632812
641.1954345703125,743.2875366210938
643.5325927734375,730.5369262695312
645.692626953125,717.7550048828125
647.6834106445312,704.9454345703125
649.5108642578125,692.1118774414062
651.1788940429688,679.25634765625
652.6930541992188,666.3818969726562
654.0572509765625,653.49072265625
655.2733764648438,640.5845947265625
656.3456420898438,627.6658935546875
657.2764282226562,614.7361450195312
658.0677490234375,601.7969970703125
658.7216186523438,588.8502807617188
659.239501953125,575.8974609375
659.6226196289062,562.9397583007812
659.8724365234375,549.9791870117188
659.9898071289062,537.0162963867188
659.9750366210938,524.052978515625
659.8277587890625,511.09088134765625
659.5478515625,498.13043212890625
659.13427734375,485.1737060546875
658.5857543945312,472.2223815917969
657.9009399414062,459.277099609375
657.0783081054688,446.3399658203125
656.1158447265625,433.4127197265625
655.0113525390625,420.49652099609375
653.7615356445312,407.5936279296875
652.364013671875,394.70611572265625
650.815673828125,381.83563232421875
649.1114501953125,368.9847106933594
647.248291015625,356.1564636230469
645.2191162109375,343.35284423828125
643.0194702148438,330.57763671875
640.6419067382812,317.83447265625
638.0780029296875,305.12744140625
635.3184814453125,292.4615173339844
632.3526000976562,279.84222412109375
629.168212890625,267.27622985839844
625.7485961914062,254.7724609375
622.076904296875,242.34005737304688
618.1309204101562,229.99234008789062
613.8840942382812,217.7449493408203
609.303466796875,205.61817932128906
604.3478393554688,193.64024353027344
598.9644165039062,181.84869384765625
593.0853271484375,170.29635620117188
586.6182250976562,159.0635986328125
579.4393920898438,148.27313232421875
571.378173828125,138.12731170654297
562.2039794921875,128.98294067382812
551.6482543945312,121.4964370727539
539.6058349609375,116.82748413085938
526.7220153808594,116.39910888671875
514.4442443847656,120.38984680175781
503.6128845214844,127.46572875976562
494.20635986328125,136.36878204345703
485.9609680175781,146.36441802978516
478.6353759765625,157.0554962158203
472.04876708984375,168.21835327148438
466.0694274902344,179.71896362304688
460.6014709472656,191.47177124023438
455.57220458984375,203.4186553955078
450.9259033203125,215.52041625976562
446.6212158203125,227.74781799316406
442.6225891113281,240.07833862304688
438.9023742675781,252.4962615966797
435.4382629394531,264.9879608154297
432.2121887207031,277.5431213378906
429.20745849609375,290.15325927734375
426.4111633300781,302.81134033203125
423.8123474121094,315.51104736328125
421.4012756347656,328.2481384277344
419.1695861816406,341.0177917480469
417.10968017578125,353.8162536621094
415.21673583984375,366.6404113769531
413.4837646484375,379.4872131347656
411.9075012207031,392.3542785644531
410.482421875,405.23907470703125
409.2060546875,418.13909912109375
408.0753173828125,431.0530090332031
407.0870361328125,443.97857666015625
406.2389221191406,456.913818359375
405.5290832519531,469.85772705078125
404.9558410644531,482.8082580566406
404.51776123046875,495.763916015625
404.2135314941406,508.72381591796875
404.0421142578125,521.6860961914062
404.0028076171875,534.6488647460938
404.0960998535156,547.6119995117188
404.32171630859375,560.5731811523438
404.6805419921875,573.5313720703125
405.1737060546875,586.4851684570312
405.8026123046875,599.433349609375
406.5687255859375,612.3738403320312
407.4738464355469,625.3053588867188
408.52001953125,638.2261962890625
409.7098083496094,651.1348266601562
411.0468444824219,664.02880859375
412.5331726074219,676.906494140625
414.1727294921875,689.7656860351562
415.9708557128906,702.6036376953125
417.9312438964844,715.4176025390625
420.05999755859375,728.2047729492188
422.3645324707031,740.961669921875
424.8513488769531,753.6837768554688
427.529541015625,766.3673706054688
430.4091796875,779.0068359375
433.5030517578125,791.5950927734375
436.8244323730469,804.1256103515625
440.3907775878906,816.5883178710938
444.2217712402344,828.9723510742188
448.34197998046875,841.2630615234375
452.7815246582031,853.442138671875
457.57794189453125,865.4847412109375
462.7795715332031,877.3578491210938
468.4466857910156,889.015380859375
474.6607666015625,900.3906860351562
481.53094482421875,911.381103515625
489.20709228515625,921.8218994140625
497.89471435546875,931.433349609375
507.85528564453125,939.7052001953125
519.3085327148438,945.7017211914062
144.8000030517578,756
139.29956817626953,744.2922973632812
136.21346282958984,731.7279663085938
135.41011810302734,718.8101196289062
136.54721069335938,705.9124145507812
139.24383544921875,693.2450561523438
143.16858673095703,680.9005737304688
148.06411743164062,668.9063720703125
153.73680114746094,657.2586059570312
160.04202270507812,645.9401245117188
166.87066650390625,634.9290771484375
174.13914489746094,624.2029418945312
181.78346252441406,613.7411499023438
189.75279235839844,603.524658203125
198.00653076171875,593.536376953125
206.51089477539062,583.7605590820312
215.23995971679688,574.1846923828125
224.1713409423828,564.7971801757812
233.28575134277344,555.5872802734375
242.5683135986328,546.5468139648438
252.00462341308594,537.6669311523438
261.5826721191406,528.9400939941406
271.29380798339844,520.361572265625
281.1279602050781,511.92437744140625
291.07763671875,503.6236877441406
301.1368408203125,495.4560852050781
311.2989501953125,487.4168701171875
321.55859375,479.5024719238281
331.9110107421875,471.70977783203125
342.35186767578125,464.0360412597656
352.87738037109375,456.4787902832031
363.4844970703125,449.0364685058594
374.16943359375,441.7063293457031
384.92919921875,434.48651123046875
395.7615051269531,427.3759765625
406.6641845703125,420.3737487792969
417.6341857910156,413.47747802734375
428.67059326171875,406.6880187988281
439.7704162597656,400.0027160644531
450.9328918457031,393.4226379394531
462.1568298339844,386.9477844238281
473.4443054199219,380.5844421386719
484.7937927246094,374.3324279785156
496.20599365234375,368.1955871582031
507.6799011230469,362.1749572753906
519.2152709960938,356.273193359375
530.8127746582031,350.4941711425781
542.471435546875,344.8396301269531
554.19140625,339.3131408691406
565.9727172851562,333.918701171875
577.8155517578125,328.660888671875
589.7199096679688,323.5438232421875
601.6859130859375,318.5724792480469
613.7136840820312,313.7527160644531
625.8037719726562,309.09136962890625
637.9560546875,304.5948791503906
650.1707153320312,300.270751953125
662.4485473632812,296.12921142578125
674.7894897460938,292.1796569824219
687.1939086914062,288.4344787597656
699.66162109375,284.9060974121094
712.1929321289062,281.61041259765625
724.7874755859375,278.5654602050781
737.444580078125,275.7919921875
750.16259765625,273.31361389160156
762.939697265625,271.1605224609375
775.7720336914062,269.3660888671875
788.6539306640625,267.9733428955078
801.5765380859375,267.0321502685547
814.5262451171875,266.6073303222656
827.4815063476562,266.77659606933594
840.4085693359375,267.63926696777344
853.25390625,269.32118225097656
865.9315795898438,271.9814910888672
878.3025512695312,275.8163146972656
890.144287109375,281.0544738769531
901.1160278320312,287.9228820800781
910.7504272460938,296.5599365234375
918.5393676757812,306.887939453125
924.1005859375,318.5667724609375
927.251220703125,331.1151123046875
928.1212158203125,344.0286560058594
927.0509643554688,356.9320068359375
924.4202270507812,369.61328125
920.5588989257812,381.977783203125
915.7239990234375,393.99652099609375
910.1088256835938,405.6719970703125
903.8582153320312,417.0208435058594
897.0814819335938,428.0638427734375
889.8606567382812,438.8220520019531
882.2622680664062,449.3171081542969
874.3365478515625,459.5674743652344
866.1243896484375,469.5898742675781
857.6576538085938,479.3982849121094
848.9644165039062,489.00665283203125
840.067138671875,498.42645263671875
830.9843139648438,507.6675720214844
821.732177734375,516.7391357421875
812.3245239257812,525.6494140625
802.7718505859375,534.4039306640625
793.0860595703125,543.0111083984375
783.2743530273438,551.474365234375
773.345703125,559.8001098632812
763.3065185546875,567.9924926757812
753.1630249023438,576.05517578125
742.92041015625,583.991455078125
732.5835571289062,591.8048095703125
722.1566162109375,599.4976196289062
711.6439208984375,607.072509765625
701.048828125,614.5319213867188
690.3746948242188,621.8779296875
679.62451171875,629.112060546875
668.80029296875,636.23486328125
657.905517578125,643.2491455078125
646.9415893554688,650.1552124023438
635.910888671875,656.9537963867188
624.8155517578125,663.6466674804688
613.6568603515625,670.2332153320312
602.4360961914062,676.71337890625
591.1521606445312,683.0830688476562
579.8058471679688,689.3408203125
568.3969116210938,695.4837646484375
556.9265747070312,701.51123046875
545.3939208984375,707.41845703125
533.7998657226562,713.204345703125
